,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,rh_U,alt_U,ACTUAL_WT,U_dif,mu,nDAYS_HAILED,INFORMED,plat_revenue,MATCHING_T,VoT,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
6,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
7,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
9,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
10,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
11,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
12,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
13,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
14,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,,,,,,,,,,,,,,,,,,,,,,,,
