,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],0,0.0,0.0,[[0 0]],0,0,1.2,0.15,0.0,True
1,[[0 0]],0,18.057920000000003,0.0085,[[14  2]],14,2,1.2,0.2,0.0,True
2,[[14  2]],2,36.74584,0.01125,[[25  2]],25,2,1.2,0.2,0.0,True
3,[[25  2]],0,131.37419999999997,0.018,[[72  0]],72,0,1.2,0.25,0.0,True
4,[[72  0]],1,112.60176,0.041249999999999995,[[75  9]],75,9,1.2,0.2,0.0,True
5,[[75  9]],0,174.3294,0.0465,[[96  9]],96,9,1.2,0.25,0.0,True
6,[[96  9]],1,163.92736000000002,0.054,[[106  11]],106,11,1.2,0.2,0.0,True
7,[[106  11]],1,143.73432,0.07400000000000001,[[126  17]],126,17,1.2,0.15,0.0,True
8,[[126  17]],1,90.53968,0.06125,[[125  12]],125,12,1.2,0.1,0.0,True
9,[[125  12]],2,119.22540000000001,0.069,[[156  12]],156,12,1.2,0.1,0.0,True
10,[[156  12]],1,41.05988000000001,0.06075,[[113  13]],113,13,1.2,0.05,0.0,True
11,[[113  13]],1,0.0,0.067,[[138  13]],138,13,1.2,0.0,0.0,True
12,[[138  13]],1,0.0,0.05775,[[161   7]],161,7,1.2,0.0,0.0,True
13,[[161   7]],2,0.0,0.08324999999999999,[[153  18]],153,18,1.2,0.0,0.0,True
14,[[153  18]],1,0.0,0.09,[[160  20]],160,20,1.2,0.0,0.0,True
15,[[160  20]],1,0.0,0.10575000000000001,[[163  26]],163,26,1.2,0.0,0.0,True
16,[[163  26]],1,0.0,0.06225,[[139  11]],139,11,1.2,0.0,0.0,True
17,[[139  11]],0,57.10352,0.0665,[[146  12]],146,12,1.2,0.05,0.0,True
18,[[146  12]],2,55.47968,0.07625,[[155  15]],155,15,1.2,0.05,0.0,True
19,[[155  15]],1,0.0,0.0675,[[140  13]],140,13,1.2,0.0,0.0,True
20,[[140  13]],0,53.55566,0.09975,[[149  25]],149,25,1.2,0.05,0.0,True
21,[[149  25]],2,66.90856,0.077,[[178  13]],178,13,1.2,0.05,0.0,True
22,[[178  13]],1,0.0,0.08025,[[161  16]],161,16,1.2,0.0,0.0,True
23,[[161  16]],1,0.0,0.06325,[[163   9]],163,9,1.2,0.0,0.0,True
