,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[0 0]],0,0,1.2,0.1,0.0,True
1,[[0 0]],2,14.3366,0.006143510101010101,[[16  1]],16,1,1.2,0.1,0.0,True
2,[[16  1]],1,14.3649,0.014980416666666666,[[39  4]],39,4,1.2,0.05,0.0,True
3,[[39  4]],0,56.718680000000006,0.02982811616161616,[[76  6]],76,6,1.2,0.1,0.0,True
4,[[76  6]],0,92.39694,0.0476662803030303,[[86 13]],86,13,1.2,0.15,0.0,True
5,[[86 13]],2,110.07557999999999,0.04873176515151515,[[99 11]],99,11,1.2,0.15,0.0,True
6,[[99 11]],2,115.15866,0.054040234848484844,[[107  13]],107,13,1.2,0.15,0.0,True
7,[[107  13]],1,95.09072,0.04450640404040404,[[115   8]],115,8,1.2,0.1,0.0,True
8,[[115   8]],1,51.45582,0.046163613636363635,[[138  10]],138,10,1.2,0.05,0.0,True
9,[[138  10]],2,46.6623,0.056891704545454544,[[126  18]],126,18,1.2,0.05,0.0,True
10,[[126  18]],0,107.57268,0.06541574242424242,[[141  17]],141,17,1.2,0.1,0.0,True
11,[[141  17]],0,164.42886,0.06476121969696969,[[154  11]],154,11,1.2,0.15,0.0,True
12,[[154  11]],0,218.97776,0.07364870707070706,[[146  13]],146,13,1.2,0.2,0.0,True
13,[[146  13]],1,160.5498,0.0667714393939394,[[149  13]],149,13,1.2,0.15,0.0,True
14,[[149  13]],1,132.76076,0.06976272222222221,[[178  14]],178,14,1.2,0.1,0.0,True
15,[[178  14]],2,107.57616000000002,0.06974951515151515,[[147  19]],147,19,1.2,0.1,0.0,True
16,[[147  19]],1,51.710359999999994,0.058195752525252525,[[140  17]],140,17,1.2,0.05,0.0,True
17,[[140  17]],0,119.06068,0.0651995808080808,[[161  14]],161,14,1.2,0.1,0.0,True
18,[[161  14]],1,60.28948,0.05911230808080807,[[169  14]],169,14,1.2,0.05,0.0,True
19,[[169  14]],0,136.71148,0.08092821717171717,[[182  20]],182,20,1.2,0.1,0.0,True
20,[[182  20]],1,57.04236,0.059368984848484845,[[153  16]],153,16,1.2,0.05,0.0,True
21,[[153  16]],0,114.57759999999999,0.07096686868686869,[[149  19]],149,19,1.2,0.1,0.0,True
22,[[149  19]],1,61.126099999999994,0.06838460858585858,[[164  20]],164,20,1.2,0.05,0.0,True
23,[[164  20]],2,58.12537999999999,0.07700572979797979,[[158  26]],158,26,1.2,0.05,0.0,True
24,[[158  26]],1,0.0,0.0675,[[185  22]],185,22,1.2,0.0,0.0,True
25,[[185  22]],1,0.0,0.058499999999999996,[[151  20]],151,20,1.2,0.0,0.0,True
26,[[151  20]],2,0.0,0.057166666666666664,[[163  18]],163,18,1.2,0.0,0.0,True
27,[[163  18]],0,59.84702000000001,0.06322310858585858,[[164  17]],164,17,1.2,0.05,0.0,True
28,[[164  17]],2,59.49534,0.06117870454545454,[[162  16]],162,16,1.2,0.05,0.0,True
