,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,0,0,0.0,0,0,14,1,1.2,0.1,0.0,True
1,0,0,11.8804,0,0,43,4,1.2,0.1,0.0,True
2,0,0,32.14472000000001,0,0,53,2,1.2,0.1,0.0,True
3,0,0,41.85196,0,0,64,7,1.2,0.1,0.0,True
4,0,0,48.383840000000006,0,0,74,4,1.2,0.1,0.0,True
5,0,0,52.2508,0,0,108,7,1.2,0.1,0.0,True
6,0,0,82.93032000000001,0,0,127,12,1.2,0.1,0.0,True
7,0,0,92.04236,0,0,126,14,1.2,0.1,0.0,True
8,0,0,100.15992,0,0,119,16,1.2,0.1,0.0,True
9,0,0,86.7148,0,0,140,11,1.2,0.1,0.0,True
10,0,0,104.67064,0,0,144,23,1.2,0.1,0.0,True
11,0,0,101.808,0,0,139,22,1.2,0.1,0.0,True
12,0,0,101.81576,0,0,171,15,1.2,0.1,0.0,True
13,0,0,121.539,0,0,165,13,1.2,0.1,0.0,True
14,0,0,122.97,0,0,188,18,1.2,0.1,0.0,True
15,0,0,144.56872,0,0,144,24,1.2,0.1,0.0,True
16,0,0,104.00328,0,0,170,7,1.2,0.1,0.0,True
17,0,0,127.10524,0,0,179,17,1.2,0.1,0.0,True
18,0,0,129.952,0,0,149,17,1.2,0.1,0.0,True
19,0,0,109.6276,0,0,173,17,1.2,0.1,0.0,True
20,0,0,133.95868000000002,0,0,156,17,1.2,0.1,0.0,True
21,0,0,117.1266,0,0,155,15,1.2,0.1,0.0,True
22,0,0,112.14088,0,0,160,23,1.2,0.1,0.0,True
23,0,0,111.37676,0,0,151,21,1.2,0.1,0.0,True
24,0,0,109.96328,0,0,148,13,1.2,0.1,0.0,True
25,0,0,104.43788,0,0,157,11,1.2,0.1,0.0,True
26,0,0,111.8456,0,0,140,15,1.2,0.1,0.0,True
27,0,0,97.53784,0,0,130,16,1.2,0.1,0.0,True
28,0,0,94.93304,0,0,136,11,1.2,0.1,0.0,True
29,0,0,105.46556,0,0,165,14,1.2,0.1,0.0,True
30,0,0,119.86008,0,0,133,20,1.2,0.1,0.0,True
31,0,0,103.14476,0,0,165,22,1.2,0.1,0.0,True
32,0,0,123.42996,0,0,150,17,1.2,0.1,0.0,True
33,0,0,109.62288,0,0,142,10,1.2,0.1,0.0,True
34,0,0,98.26568,0,0,163,22,1.2,0.1,0.0,True
35,0,0,125.99948,0,0,166,17,1.2,0.1,0.0,True
36,0,0,130.3808,0,0,139,17,1.2,0.1,0.0,True
37,0,0,102.81632,0,0,147,24,1.2,0.1,0.0,True
38,0,0,109.52412,0,0,144,14,1.2,0.1,0.0,True
39,0,0,101.11272,0,0,143,15,1.2,0.1,0.0,True
40,0,0,103.99924,0,0,156,31,1.2,0.1,0.0,True
41,0,0,110.85324,0,0,151,11,1.2,0.1,0.0,True
42,0,0,114.52844000000002,0,0,158,21,1.2,0.1,0.0,True
43,0,0,120.72436,0,0,194,21,1.2,0.1,0.0,True
44,0,0,143.40664,0,0,150,5,1.2,0.1,0.0,True
45,0,0,107.59728,0,0,163,14,1.2,0.1,0.0,True
46,0,0,114.0584,0,0,146,18,1.2,0.1,0.0,True
47,0,0,104.90968,0,0,152,15,1.2,0.1,0.0,True
48,0,0,118.16056,0,0,175,13,1.2,0.1,0.0,True
49,0,0,131.80304,0,0,173,13,1.2,0.1,0.0,True
50,0,0,124.91836,0,0,172,21,1.2,0.1,0.0,True
51,0,0,122.48576,0,0,177,14,1.2,0.1,0.0,True
52,0,0,124.06644,0,0,160,11,1.2,0.1,0.0,True
53,0,0,118.97588,0,0,199,20,1.2,0.1,0.0,True
54,0,0,141.32888,0,0,172,19,1.2,0.1,0.0,True
55,0,0,122.63288,0,0,166,17,1.2,0.1,0.0,True
56,0,0,120.07508,0,0,170,14,1.2,0.1,0.0,True
57,0,0,118.53412,0,0,190,31,1.2,0.1,0.0,True
58,0,0,136.6052,0,0,178,15,1.2,0.1,0.0,True
59,0,0,131.285,0,0,168,15,1.2,0.1,0.0,True
60,0,0,125.36484,0,0,172,20,1.2,0.1,0.0,True
61,0,0,129.46627999999998,0,0,171,16,1.2,0.1,0.0,True
62,0,0,126.78000000000002,0,0,189,22,1.2,0.1,0.0,True
63,0,0,130.37832,0,0,161,12,1.2,0.1,0.0,True
64,0,0,113.76532,0,0,172,18,1.2,0.1,0.0,True
65,0,0,117.92816,0,0,164,17,1.2,0.1,0.0,True
66,0,0,119.75416,0,0,176,19,1.2,0.1,0.0,True
67,0,0,131.36728,0,0,165,19,1.2,0.1,0.0,True
68,0,0,116.65776,0,0,178,19,1.2,0.1,0.0,True
69,0,0,123.45164,0,0,206,26,1.2,0.1,0.0,True
70,0,0,145.49596000000005,0,0,215,13,1.2,0.1,0.0,True
71,0,0,153.92872,0,0,203,13,1.2,0.1,0.0,True
72,0,0,137.38048,0,0,183,15,1.2,0.1,0.0,True
73,0,0,130.6434,0,0,195,11,1.2,0.1,0.0,True
74,0,0,139.7016,0,0,175,19,1.2,0.1,0.0,True
75,0,0,117.12548,0,0,196,18,1.2,0.1,0.0,True
76,0,0,135.389,0,0,205,15,1.2,0.1,0.0,True
77,0,0,144.167,0,0,163,23,1.2,0.1,0.0,True
78,0,0,113.06384,0,0,184,18,1.2,0.1,0.0,True
79,0,0,125.97056,0,0,184,22,1.2,0.1,0.0,True
80,0,0,131.05076,0,0,207,21,1.2,0.1,0.0,True
81,0,0,138.57036,0,0,207,16,1.2,0.1,0.0,True
82,0,0,139.19616000000002,0,0,217,20,1.2,0.1,0.0,True
83,0,0,155.46092,0,0,218,19,1.2,0.1,0.0,True
84,0,0,151.70499999999998,0,0,197,19,1.2,0.1,0.0,True
85,0,0,146.08048000000002,0,0,205,24,1.2,0.1,0.0,True
86,0,0,143.58848,0,0,199,13,1.2,0.1,0.0,True
87,0,0,139.03136,0,0,199,25,1.2,0.1,0.0,True
88,0,0,127.93244,0,0,205,16,1.2,0.1,0.0,True
89,0,0,139.76144,0,0,224,17,1.2,0.1,0.0,True
90,0,0,157.63372,0,0,205,22,1.2,0.1,0.0,True
91,0,0,141.52196,0,0,233,10,1.2,0.1,0.0,True
92,0,0,158.12475999999998,0,0,212,15,1.2,0.1,0.0,True
93,0,0,144.42316,0,0,213,14,1.2,0.1,0.0,True
94,0,0,142.446,0,0,207,28,1.2,0.1,0.0,True
95,0,0,134.78484,0,0,220,15,1.2,0.1,0.0,True
96,0,0,150.36716,0,0,207,18,1.2,0.1,0.0,True
97,0,0,133.93656,0,0,236,17,1.2,0.1,0.0,True
98,0,0,160.30300000000005,0,0,212,22,1.2,0.1,0.0,True
99,0,0,142.32844000000003,0,0,255,22,1.2,0.1,0.0,True
100,0,0,177.3552,0,0,245,24,1.2,0.1,0.0,False
101,0,0,166.20544,0,0,252,13,1.2,0.1,0.0,False
102,0,0,172.72248000000002,0,0,232,22,1.2,0.1,0.0,False
103,0,0,165.22292,0,0,249,20,1.2,0.1,0.0,False
104,0,0,170.95656000000002,0,0,232,21,1.2,0.1,0.0,False
105,0,0,156.3206,0,0,225,24,1.2,0.1,0.0,False
106,0,0,151.82928,0,0,258,20,1.2,0.1,0.0,False
107,0,0,178.09776,0,0,225,30,1.2,0.1,0.0,False
108,0,0,156.58571999999998,0,0,256,16,1.2,0.1,0.0,False
109,0,0,169.96604000000002,0,0,248,17,1.2,0.1,0.0,False
110,0,0,170.14948,0,0,268,30,1.2,0.1,0.0,False
111,0,0,182.7212,0,0,258,26,1.2,0.1,0.0,False
112,0,0,175.005,0,0,249,25,1.2,0.1,0.0,False
113,0,0,171.7956,0,0,259,29,1.2,0.1,0.0,False
114,0,0,164.03096,0,0,233,20,1.2,0.1,0.0,False
115,0,0,156.70348,0,0,264,24,1.2,0.1,0.0,False
116,0,0,178.43316,0,0,277,18,1.2,0.1,0.0,False
117,0,0,188.9024,0,0,260,23,1.2,0.1,0.0,False
118,0,0,174.04708,0,0,283,19,1.2,0.1,0.0,False
119,0,0,187.01948,0,0,256,28,1.2,0.1,0.0,False
120,0,0,179.16908,0,0,275,17,1.2,0.1,0.0,False
121,0,0,176.47636,0,0,268,25,1.2,0.1,0.0,False
122,0,0,172.93063999999998,0,0,272,31,1.2,0.1,0.0,False
123,0,0,183.9832,0,0,280,25,1.2,0.1,0.0,False
124,0,0,187.33184,0,0,251,23,1.2,0.1,0.0,False
125,0,0,164.06248,0,0,265,21,1.2,0.1,0.0,False
126,0,0,182.14436,0,0,288,27,1.2,0.1,0.0,False
127,0,0,195.6762,0,0,277,26,1.2,0.1,0.0,False
128,0,0,182.4926,0,0,300,25,1.2,0.1,0.0,False
129,0,0,204.654,0,0,270,29,1.2,0.1,0.0,False
130,0,0,175.755,0,0,286,35,1.2,0.1,0.0,False
131,0,0,196.70972,0,0,305,32,1.2,0.1,0.0,False
132,0,0,207.51544,0,0,313,18,1.2,0.1,0.0,False
133,0,0,208.77428,0,0,274,39,1.2,0.1,0.0,False
134,0,0,182.1242,0,0,303,32,1.2,0.1,0.0,False
135,0,0,201.78636,0,0,316,28,1.2,0.1,0.0,False
136,0,0,208.47692,0,0,310,27,1.2,0.1,0.0,False
137,0,0,208.23032,0,0,312,29,1.2,0.1,0.0,False
138,0,0,211.12788,0,0,303,35,1.2,0.1,0.0,False
139,0,0,201.4404,0,0,325,29,1.2,0.1,0.0,False
140,0,0,216.80912,0,0,317,31,1.2,0.1,0.0,False
141,0,0,203.46856,0,0,329,27,1.2,0.1,0.0,False
142,0,0,220.90888,0,0,336,26,1.2,0.1,0.0,False
143,0,0,220.50036,0,0,343,29,1.2,0.1,0.0,False
144,0,0,225.614,0,0,325,35,1.2,0.1,0.0,False
145,0,0,216.5852,0,0,344,35,1.2,0.1,0.0,False
146,0,0,222.30076,0,0,343,36,1.2,0.1,0.0,False
147,0,0,221.35412,0,0,338,34,1.2,0.1,0.0,False
148,0,0,232.05688,0,0,365,30,1.2,0.1,0.0,False
149,0,0,238.6588,0,0,355,33,1.2,0.1,0.0,False
150,0,0,237.56456000000003,0,0,337,42,1.2,0.1,0.0,False
151,0,0,228.11228,0,0,339,37,1.2,0.1,0.0,False
152,0,0,219.6162,0,0,352,27,1.2,0.1,0.0,False
153,0,0,231.84548,0,0,361,41,1.2,0.1,0.0,False
154,0,0,240.8432,0,0,356,35,1.2,0.1,0.0,False
155,0,0,238.22212,0,0,371,32,1.2,0.1,0.0,False
156,0,0,243.51616,0,0,354,36,1.2,0.1,0.0,False
157,0,0,233.37396,0,0,365,37,1.2,0.1,0.0,False
158,0,0,243.7636,0,0,378,34,1.2,0.1,0.0,False
159,0,0,253.2414,0,0,373,35,1.2,0.1,0.0,False
160,0,0,242.30384,0,0,369,41,1.2,0.1,0.0,False
161,0,0,240.53904,0,0,370,41,1.2,0.1,0.0,False
162,0,0,248.82308,0,0,376,29,1.2,0.1,0.0,False
